Tyrion,636
Arya,427
Bran,413
Jon,401
Theon,379
Stannis,297
Sansa,281
Joffrey,252
Catelyn,252
Renly,243
Cersei,204
Winterfell,200
Robb,198
Davos,190
Dany,174
Lannister,146
Varys,146
Robert,130
Stark,127
Hodor,124
Yoren,124
Harrenhal,107
Landing,104
Brienne,96
Gendry,94
Wall,93
Do,91
Well,90
Mormont,89
Bronn,87
Jaime,85
End,83
Littlefinger,82
Riverrun,80
Lannisters,79
Rickon,78
Sam,77
Shae,75
Ghost,75
By,74
Cressen,73
Craster,73
Lommy,70
Hound,70
Lord Tywin,69
Luwin,65
Qhorin,65
Summer,65
Weese,64
Osha,63
Old Bear,62
Hand,60
Rodrik,57
Meera,56
Jaqen,55
Jojen,53
Joff,52
Edmure,52
Tommen,50
Hot Pie,50
Asha,49
Ned,46
All,46
Lord Stannis,46
Night,44
Xaro,44
Pyke,43
Starks,43
Lancel,43
Imp,43
Dragonstone,41
Rorge,40
Stonesnake,40
Others,39
Jon Snow,39
Baratheon,39
Shagga,39
Bolton,38
Greyjoy,38
Maester Luwin,37
Jorah,37
Melisandre,36
Red Keep,36
Biter,35
Ser Rodrik,35
Kingsguard,35
Halfhand,33
Dontos,33
Myrcella,33
Reek,33
Gods,32
Qarth,32
Pylos,32
Eddard Stark,31
Frey,31
Walder,31
Will,30
Pycelle,30
Iron Throne,30
Robb Stark,30
Timett,30
Highgarden,30
Wex,29
Seven Kingdoms,29
Khaleesi,28
Casterly Rock,28
Tywin,28
Kingslayer,28
Needle,28
Clegane,27
Arry,27
High Septon,27
North,27
Ned Stark,27
Lord Commander,26
Tyrion Lannister,25
Aegon,25
Jhogo,25
Roose Bolton,25
Weasel,24
Stannis Baratheon,24
Janos Slynt,24
Walders,24
Pyat Pree,24
Salladhor Saan,24
Ygritte,24
Dagmer,23
Qhorin Halfhand,23
King Robert,23
Go,23
Pod,23
Patchface,23
Aemon,23
Aggo,23
Boros,23
Trident,23
Esgred,22
Mikken,22
Lord of Light,22
Theon Greyjoy,22
Ser Amory,22
Slynt,22
Lord Renly,21
Nan,21
Cleos,21
Old Nan,21
Balon,21
Ebben,21
Ser Jorah,20
Lannisport,20
Farlen,20
Viserys,20
Tyrell,20
Vargo Hoat,20
Grey,20
Lysa,19
Lorren,19
Qartheen,19
Xaro Xhoan Daxos,19
Bitterbridge,19
Jaime Lannister,19
Ser Meryn,19
Citadel,19
Mandon,19
Drogo,19
Asshai,19
Lord Eddard,19
Blackwater,19
Aerys,19
Iron Islands,18
Lord Balon,18
Great Hall,18
Shaggydog,18
Hallyne,18
Dreadfort,18
Bael,18
Dywen,18
Tower of the Hand,18
Mud Gate,18
Devan,18
Redwyne,18
Sandor Clegane,17
Chiswyck,17
Snow,17
Alebelly,17
Whispering Wood,17
Black Betha,17
Grenn,17
Tully,17
Freys,17
Drogon,17
King Joffrey,17
Valyrian,17
Westeros,17
Chataya,17
Petyr,16
Drowned God,16
Ser Dontos,16
Florian,16
Usurper,16
Lady Stark,16
Smallwood,16
Bywater,16
Ser Loras,16
Lady Hornwood,16
Lady Tanda,16
City Watch,16
Warrior,16
Square,15
Maegor,15
Targaryen,15
Deepwood Motte,15
Twins,15
Mountain,15
Tarly,15
Arbor,15
Ser Ilyn,15
Last,15
Cortnay,15
Longclaw,15
Fury,15
Lollys,15
Syrio,15
Selyse,15
Mance Rayder,15
Brandon,14
Knight of Flowers,14
Dolorous Edd,14
Florent,14
Belwas,14
Cat,14
Allard,14
Hornwood,14
Vylarr,14
Shireen,14
Wailing Tower,14
Ser Imry,14
Frostfangs,14
Ser Cortnay,14
White Harbor,13
Urzen,13
Jon Arryn,13
Rhaegar,13
Oldtown,13
Glover,13
Torrhen,13
Queen Cersei,13
Tallhart,13
Lady Catelyn,13
Thoren Smallwood,13
Lord Stark,13
Jacelyn,13
Gods Eye,13
Bloody Mummers,13
Ice,13
Alayaya,13
Small,12
Great Sept of Baelor,12
Amory,12
Robert Baratheon,12
Tickler,12
Tanda,12
Lord Gyles,12
Castle Black,12
Velaryon,12
Jonquil,12
Petyr Baelish,12
Black Lorren,12
Mace Tyrell,12
Renly Baratheon,12
Aeron,12
Queen Regent,12
Little Walder,12
Seagard,12
Janos,12
Dancer,12
Margaery,12
Red Fork,12
Dorne,12
Lordsport,12
Thirteen,11
Rattleshirt,11
Chella,11
Brynden,11
Shadow Tower,11
Lord Bolton,11
King Stannis,11
Lord Arryn,11
Swordfish,11
Koss,11
Davos Seaworth,11
Tysha,11
Lord Mormont,11
Mance,11
Lord Hoster,11
Myraham,11
Dragons,11
Pureborn,11
Ser Osmund,11
Buckwell,11
Ser Mandon,11
Sansa Stark,11
Eyrie,11
Milkwater,11
Lys,11
Braavos,11
Common,11
Lord Tywin Lannister,11
Edd,11
Harren,11
Doran Martell,10
Free Cities,10
Ser Mandon Moore,10
Dagmer Cleftjaw,10
Brave Companions,10
Grand Maester Pycelle,10
Polliver,10
Rowan,10
Ser Balon,10
Lord Varys,10
Myrish,10
Hayhead,10
Ser Jacelyn,10
Pinkeye,10
Lady Marya,10
Greatjon,10
Rivers,10
Pree,10
Hoat,10
Jhiqui,10
Squire Dalbridge,10
Benfred,10
Blackwater Rush,10
Mountains of the Moon,10
Gregor,10
Woth,10
Mollen,10
Crows,10
Eddard,10
Neck,10
Rainbow,10
Kurz,10
Lord Walder,10
Osfryd,10
Lommy Greenhands,10
Reed,10
Oxcross,10
Rakharo,10
Ser Davos,9
Lynesse,9
Manderly,9
Dawn,9
Maester Cressen,9
Skirling Pass,9
Balon Swann,9
Smith,9
Arys,9
Pentos,9
Stygg,9
Podrick Payne,9
Irri,9
Beth,9
Black Ears,9
Jojen Reed,9
Maester Pycelle,9
Khal Drogo,9
Joseth,9
Septa Mordane,9
Holdfast,9
Victarion,9
Moat Cailin,9
Lucan,9
Tarber,9
Estermont,9
Cerwyn,9
Ser Gregor,8
Summer Isles,8
Halfman,8
Rhaenys,8
Flea Bottom,8
Lord Slynt,8
